[update lost]E:\ptt_all_data\01.ptt_old\PTT\[Title]Re- [問卦] 台灣無法大罷工，因人民愚昧自私-[Author]enel1111 (私法制裁者)[Date]Mon Jul  6 22-07-12.txt[reson]time data u'Mon Jul  6 22:07:12' does not match format '%a %b %d %H:%M:%S %Y'
[update lost]E:\ptt_all_data\01.ptt_old\PTT\[Title]Re- [問卦] 台灣的低薪現象還有得救嗎-[Author]freeunixer (離自相空她相)[Date]Mon Jul  6 00-18-10 2015.txt[reson]list index out of range
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title]Re- [新聞] 全台一年10億支菸蒂 6成隨手丟[Author]YU0121 (愛玉冰™)[Date]Sun Apr  5 21-56-49 2015.txt[reson]'cp950' codec can't encode character u'\u2122' in position 115: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title]Re- [新聞] 大起底 阿帕契富豪團 身家逾百億[Author]lovelove520 (有妳真好)[Date]Sun Apr  5 09-28-44 2015.txt[reson]list index out of range
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title]Re- [新聞] 癮君子：沒有垃圾桶 菸蒂只好丟地上[Author]shotholisi ( ☑兩光工程師)[Date]Sun Apr  5 12-16-42 2015.txt[reson]'cp950' codec can't encode character u'\u2611' in position 118: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title]Re- [新聞] 癮君子：沒有垃圾桶 菸蒂只好丟地上[Author]shotholisi ( ☑兩光工程師)[Date]Sun Apr  5 18-39-13 2015.txt[reson]'cp950' codec can't encode character u'\u2611' in position 118: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title]Re- [新聞] 總統生氣了！國防部明天開全軍檢討會[Author]chris7 (喉頭一甜（￣￢￣）)[Date]Mon Apr  6 16-48-38 2015.txt[reson]'cp950' codec can't encode character u'\uffe2' in position 119: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title]Re- [新聞] 色盲矯正眼鏡 黑白世界變彩色[Author]freeunixer (離自相空她相)[Date]Mon Apr  6 01-27-26 2015.txt[reson]list index out of range
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title]Re- [新聞] 論文口試備餐 另類的校園紅包文化[Author]chris7 (喉頭一甜（￣￢￣）)[Date]Sun Apr  5 22-54-09 2015.txt[reson]'cp950' codec can't encode character u'\uffe2' in position 118: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title]Re- [新聞] 讓音樂人關注政治 林昶佐：靠歌迷啓發[Author]KillerD (殺手D)[Date]Sun Apr  5 17-05-08 2015.txt[reson]'cp950' codec can't encode character u'\u5553' in position 96: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title]Re- [新聞] 讓音樂人關注政治 林昶佐：靠歌迷啓發[Author]lurara (魯拉拉)[Date]Sun Apr  5 16-53-56 2015.txt[reson]'cp950' codec can't encode character u'\u5553' in position 96: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title]Re- [新聞] 阿帕契案第二波懲處(含當天警衛勤務)[Author]hrma (資深象迷)[Date]Tue Apr  7 00-09-32 2015.txt[reson]list index out of range
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title]Re- [新聞] 陸學者：柯文哲一中善意 民進黨學學吧[Author]sopi ()[Date]Mon Apr  6 18-23-34 2015.txt[reson]time data u'2015/\u653f\u9ed1 #1KU98USY' does not match format '%Y/%m/%d %H:%M'
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title]Re- [新聞] 陸客遊蒙古受辱　雪地下跪影片曝光[Author]hrma (資深象迷)[Date]Sun Apr  5 13-25-13 2015.txt[reson]list index out of range
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title]Re- [新聞] 雪隧塞爆 柯文哲提公車載客[Author]akira911 (ビギナー Beginner)[Date]Sun Apr  5 11-48-58 2015.txt[reson]'cp950' codec can't encode character u'\u30fc' in position 114: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title]Re- [新聞]『銀の匙』が『サンデー』に帰ってくる 9[Author]jeanvanjohn (尚市長)[Date]Mon Apr  6 22-20-46 2015.txt[reson]'cp950' codec can't encode character u'\u30fc' in position 89: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title]Re- [新聞]留美萬中選一！飛行員自視甚高　退役軍官[Author]hrma (資深象迷)[Date]Mon Apr  6 10-39-11 2015.txt[reson]list index out of range
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title]Re- [爆卦] 建中「保送」，台大從淡江加分，馬英九騙[Author]hrma (資深象迷)[Date]Mon Apr  6 01-00-25 2015.txt[reson]list index out of range
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title]Re- [爆卦] 政黑板板主兩個都被拔掉了[Author]sopi ()[Date]Mon Apr  6 21-19-12 2015.txt[reson]time data u'2015/\u653f\u9ed1 #1KU98USY' does not match format '%Y/%m/%d %H:%M'
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title]Re- [爆卦] 柯文哲-我是台灣人也是中國人[Author]chris7 (喉頭一甜（￣￢￣）)[Date]Mon Apr  6 13-26-45 2015.txt[reson]'cp950' codec can't encode character u'\uffe2' in position 116: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title]Re- [爆卦] 柯文哲-我是台灣人也是中國人[Author]Ghad (mayasvi)[Date]Tue Apr  7 00-43-51 2015.txt[reson]list index out of range
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title]Re- [爆卦] 柯文哲-我是台灣人也是中國人[Author]taotzu (╮(╯▽╰)╭   ｷﾀ━━)[Date]Mon Apr  6 13-02-22 2015.txt[reson]'cp950' codec can't encode character u'\uff77' in position 120: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title]Re- [爆卦] 游錫堃FB-被封五府千歲[Author]qazijn (oh yes)[Date]Tue Apr  7 00-14-26 2015.txt[reson]'cp950' codec can't encode character u'\u5803' in position 82: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title]Re- [爆卦] 游錫堃FB[Author]scott880514 (六六～)[Date]Mon Apr  6 12-36-27 2015.txt[reson]'cp950' codec can't encode character u'\u5803' in position 82: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title]Re- [爆卦] 知名Youtuber：任天堂過度貪婪[Author]Sargasso (異次元の古戦場)[Date]Mon Apr  6 22-41-25 2015.txt[reson]'cp950' codec can't encode character u'\u6226' in position 121: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title]Re- [爆卦] 蔡英文FB-重振國軍形象，找回人民的信任[Author]basicnet (basicnet)[Date]Mon Apr  6 22-34-39 2015.txt[reson]list index out of range
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title]Re- [爆卦] 陳永發-毛澤東為什麼感謝日本侵略[Author]DarkAlex (毎日感謝の正拳突き1万回)[Date]Sun Apr  5 18-40-44 2015.txt[reson]'cp950' codec can't encode character u'\u6bce' in position 114: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 余天說阿帕契直升機在台灣無用武之地？[Author]LEOIEIRI (凛として花一輪)[Date]Mon Apr  6 18-55-51 2015.txt[reson]'cp950' codec can't encode character u'\u51db' in position 112: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 北橫安全嗎？[Author]YU0486 (玉™你是白爛)[Date]Mon Apr  6 19-20-36 2015.txt[reson]'cp950' codec can't encode character u'\u2122' in position 99: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 嘉義市東區跟西區誰才是嘉義一哥-[Author]hrma (資深象迷)[Date]Mon Apr  6 01-26-26 2015.txt[reson]list index out of range
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 國中入學　還有分精英班嗎？[Author]sos3366 (慢跑鞋)[Date]Sun Apr  5 23-26-05 2015.txt[reson]list index out of range
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 好吃不過餃子 好玩不過嫂子-[Author]a2654133 (ヽ( ・・)ノ)[Date]Mon Apr  6 01-22-09 2015.txt[reson]'cp950' codec can't encode character u'\u30fd' in position 108: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 專制國家的領導人,如果生在民主國家-[Author]shadowomega (F NeverDie￾ ￾ )[Date]Sun Apr  5 10-09-02 2015.txt[reson]'cp950' codec can't encode character u'\ufffe' in position 125: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 志願役與義務役的差異[Author]YU0121 (愛玉冰™)[Date]Mon Apr  6 22-54-17 2015.txt[reson]'cp950' codec can't encode character u'\u2122' in position 105: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 掃墓遇到遠房的堂妹很正要怎麼辦？[Author]cchou5566 (嘻嘻好❺❺❻❻)[Date]Sun Apr  5 17-21-47 2015.txt[reson]'cp950' codec can't encode character u'\u277a' in position 114: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 春吶有什麼好玩的----[Author]zhankai (台中彭于晏)[Date]Sun Apr  5 21-10-13 2015.txt[reson]time data u'2015/04/05 2' does not match format '%Y/%m/%d %H:%M'
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 有人想揪團去看阿帕契嗎？[Author]Aizawa (藍沢)[Date]Mon Apr  6 20-33-30 2015.txt[reson]'cp950' codec can't encode character u'\u6ca2' in position 105: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 有沒有ㄎㄧㄤ的八卦？[Author]B0988698088 (廢文少女小円♥)[Date]Mon Apr  6 01-46-31 2015.txt[reson]'cp950' codec can't encode character u'\u5186' in position 112: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 有沒有交男友到底需要花多少錢的八卦[Author]lovechen239 (希望之星總召－乳肥宅♥)[Date]Sun Apr  5 19-38-57 2015.txt[reson]'cp950' codec can't encode character u'\u2665' in position 124: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 有沒有刀工的八卦[Author]LEOIEIRI (凛として花一輪)[Date]Sun Apr  5 21-13-59 2015.txt[reson]'cp950' codec can't encode character u'\u51db' in position 102: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 有沒有參選政黑版主的八卦-[Author]sopi ()[Date]Mon Apr  6 20-47-28 2015.txt[reson]time data u'2015/\u653f\u9ed1 #1KU98USY' does not match format '%Y/%m/%d %H:%M'
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 有沒有台中大安區 七期的八卦-[Author]Sargasso (異次元の古戦場)[Date]Sun Apr  5 12-31-47 2015.txt[reson]'cp950' codec can't encode character u'\u6226' in position 114: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 有沒有台語歌很容易唱進心坎裡的八卦-[Author]chris7 (喉頭一甜（￣￢￣）)[Date]Mon Apr  6 03-10-34 2015.txt[reson]'cp950' codec can't encode character u'\uffe2' in position 116: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 有沒有各地明星國中的八卦-[Author]FrankLP (潮騒のメモリー )[Date]Mon Apr  6 21-15-38 2015.txt[reson]'cp950' codec can't encode character u'\u9a12' in position 107: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 有沒有國五北二高沒高架段的八卦呀-[Author]YU0486 (玉™你是白爛)[Date]Sun Apr  5 22-03-06 2015.txt[reson]'cp950' codec can't encode character u'\u2122' in position 110: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 有沒有大眾運輸上客語廣播的八卦-[Author]ComeThrough (☁)[Date]Sun Apr  5 22-33-03 2015.txt[reson]'cp950' codec can't encode character u'\u2601' in position 113: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 有沒有張峻豪的八卦-[Author]ImNot5566 (❺❺❻❻)[Date]Mon Apr  6 19-54-37 2015.txt[reson]'cp950' codec can't encode character u'\u277a' in position 105: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 有沒有強國小孩撒尿的八卦[Author]GriffinWu (雨夜带刀不带伞)[Date]Mon Apr  6 16-34-54 2015.txt[reson]'cp950' codec can't encode character u'\u5e26' in position 109: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 有沒有日本妹真的比較正的八卦？[Author]MikuKing (初音王)[Date]Sun Apr  5 09-25-14 2015.txt[reson]time data u'2015/04/05 11' does not match format '%Y/%m/%d %H:%M'
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 有沒有明星立牌的八卦？[Author]hatenese (遇到   ，嗯)[Date]Mon Apr  6 12-31-15 2015.txt[reson]list index out of range
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 有沒有熱門影片怎麼找的八卦[Author]ImNot5566 (❺❺❻❻)[Date]Sun Apr  5 22-44-09 2015.txt[reson]'cp950' codec can't encode character u'\u277a' in position 108: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 有沒有禁假到退伍的八卦-[Author]sopi ()[Date]Mon Apr  6 17-32-49 2015.txt[reson]time data u'2015/\u653f\u9ed1 #1KU98USY' does not match format '%Y/%m/%d %H:%M'
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 有沒有站哨被奪槍的八卦-[Author]hrma (資深象迷)[Date]Tue Apr  7 00-39-50 2015.txt[reson]list index out of range
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 有沒有聖水的八卦[Author]taotzu (╮(╯▽╰)╭   ｷﾀ━━)[Date]Mon Apr  6 20-22-00 2015.txt[reson]'cp950' codec can't encode character u'\uff77' in position 110: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 有沒有自拍大賽的八卦呀[Author]lovechen239 (希望之星總召－乳肥宅♥)[Date]Mon Apr  6 13-44-55 2015.txt[reson]'cp950' codec can't encode character u'\u2665' in position 118: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 有沒有被飛機吵醒的八卦-[Author]ImNot5566 (❺❺❻❻)[Date]Tue Apr  7 00-55-32 2015.txt[reson]'cp950' codec can't encode character u'\u277a' in position 107: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 有沒有道歉要素顏的八卦-[Author]chris7 (喉頭一甜（￣￢￣）)[Date]Sun Apr  5 23-58-19 2015.txt[reson]'cp950' codec can't encode character u'\uffe2' in position 110: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 有沒有長坂坡戰神的八卦[Author]LEOIEIRI (凛として花一輪)[Date]Sun Apr  5 11-29-09 2015.txt[reson]'cp950' codec can't encode character u'\u5742' in position 80: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 有沒有阿帕契✈事件還會有其他人嗎[Author]RavO2l5 (ㄆ瑞2軍)[Date]Mon Apr  6 14-59-42 2015.txt[reson]'cp950' codec can't encode character u'\u2708' in position 82: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 有沒有阿拉伯勞倫斯的八卦[Author]akira911 (ビギナー Beginner)[Date]Sun Apr  5 23-09-09 2015.txt[reson]'cp950' codec can't encode character u'\u30fc' in position 109: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 有無阿啪泣在台灣身世坎坷的八卦-[Author]victoryss (☞ ☑中间选民 ☑爱歹玩)[Date]Mon Apr  6 14-37-35 2015.txt[reson]'cp950' codec can't encode character u'\u261e' in position 111: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 有蘋果日報那個女生旁白的聲音好甜八卦-[Author]hk416 (東吳洨魯哥 ☜(￣▽￣☜)[Date]Mon Apr  6 04-13-51 2015.txt[reson]'cp950' codec can't encode character u'\u261c' in position 116: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 東森幼幼台的哥哥未來出路的八卦-[Author]Sargasso (異次元の古戦場)[Date]Mon Apr  6 21-44-53 2015.txt[reson]'cp950' codec can't encode character u'\u6226' in position 115: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 東洋天后只剩安室沒崩壞-[Author]n1lk5g2 (傑先生™)[Date]Sun Apr  5 16-27-58 2015.txt[reson]'cp950' codec can't encode character u'\u2122' in position 108: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 桃猿丟高國輝 雷霆丟哈登 誰比較可惜-[Author]sinon2mayday (西野七瀬)[Date]Mon Apr  6 19-44-12 2015.txt[reson]'cp950' codec can't encode character u'\u702c' in position 120: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 清明節大家最多掃幾次墓？[Author]YU0486 (玉™你是白爛)[Date]Sun Apr  5 20-09-24 2015.txt[reson]'cp950' codec can't encode character u'\u2122' in position 105: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 簽志願役的人都怪怪的？[Author]YU0486 (玉™你是白爛)[Date]Mon Apr  6 00-54-55 2015.txt[reson]'cp950' codec can't encode character u'\u2122' in position 104: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 綾瀬はるか和新垣結衣誰比較正--[Author]NCTULaoda (交大Kobe)[Date]Mon Apr  6 23-52-32 2015.txt[reson]'cp950' codec can't encode character u'\u702c' in position 77: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 趙又廷怎麼去對岸祭祖？[Author]GriffinWu (雨夜带刀不带伞)[Date]Sun Apr  5 19-18-14 2015.txt[reson]'cp950' codec can't encode character u'\u5e26' in position 108: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 阿帕契可以對幹鋼彈嗎？[Author]YU0121 (愛玉冰™)[Date]Mon Apr  6 19-15-51 2015.txt[reson]'cp950' codec can't encode character u'\u2122' in position 106: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 陰間會通貨膨脹嗎-[Author]cchou5566 (嘻嘻好❺❺❻❻)[Date]Sun Apr  5 17-57-40 2015.txt[reson]'cp950' codec can't encode character u'\u277a' in position 107: illegal multibyte sequence
[update lost]E:\ptt_all_data\04.PTT(380-1800)\ptt(page801~1000)\[Title][問卦] 食戟之靈有機會超越中華一番嗎？[Author]cchou5566 (嘻嘻好❺❺❻❻)[Date]Mon Apr  6 15-56-30 2015.txt[reson]'cp950' codec can't encode character u'\u277a' in position 113: illegal multibyte sequence
